Date,Time,Value,Parameter,mealMoment
39,44666,32.93,Temp,1.0
39,44667,32.95,Temp,1.0
39,44668,32.95,Temp,1.0
39,44669,32.91,Temp,1.0
39,44670,32.93,Temp,1.0
39,44671,32.93,Temp,1.0
39,44672,32.93,Temp,1.0
39,44673,32.95,Temp,1.0
39,44674,32.95,Temp,1.0
39,44675,32.99,Temp,1.0
39,44676,32.95,Temp,1.0
39,44677,32.97,Temp,1.0
39,44678,32.95,Temp,1.0
39,44679,32.95,Temp,1.0
39,44680,32.95,Temp,1.0
39,44681,32.95,Temp,1.0
39,44682,32.95,Temp,1.0
39,44683,32.93,Temp,1.0
39,44684,32.95,Temp,1.0
39,44685,32.95,Temp,1.0
39,44686,32.95,Temp,1.0
39,44687,32.97,Temp,1.0
39,44688,32.97,Temp,1.0
39,44689,32.95,Temp,1.0
39,44690,32.97,Temp,1.0
39,44691,32.95,Temp,1.0
39,44692,32.97,Temp,1.0
39,44693,32.97,Temp,1.0
39,44694,32.97,Temp,1.0
39,44695,32.97,Temp,1.0
39,44696,32.97,Temp,1.0
39,44697,32.95,Temp,1.0
39,44698,32.97,Temp,1.0
39,44699,32.95,Temp,1.0
39,44700,32.97,Temp,1.0
39,44701,32.95,Temp,1.0
39,44702,32.97,Temp,1.0
39,44703,32.93,Temp,1.0
39,44704,32.95,Temp,1.0
39,44705,32.95,Temp,1.0
39,44706,32.97,Temp,1.0
39,44707,32.95,Temp,1.0
39,44708,32.97,Temp,1.0
39,44709,32.97,Temp,1.0
39,44710,32.95,Temp,1.0
39,44711,32.95,Temp,1.0
39,44712,32.97,Temp,1.0
39,44713,32.97,Temp,1.0
39,44714,32.95,Temp,1.0
39,44715,32.97,Temp,1.0
39,44716,32.97,Temp,1.0
39,44717,32.99,Temp,1.0
39,44718,32.97,Temp,1.0
39,44719,32.95,Temp,1.0
39,44720,32.95,Temp,1.0
39,44721,32.95,Temp,1.0
39,44722,32.95,Temp,1.0
39,44723,32.93,Temp,1.0
39,44724,32.97,Temp,1.0
39,44725,32.97,Temp,1.0
39,44726,32.95,Temp,1.0
39,44727,32.93,Temp,1.0
39,44728,32.95,Temp,1.0
39,44729,32.95,Temp,1.0
39,44730,32.95,Temp,1.0
39,44731,32.97,Temp,1.0
39,44732,32.97,Temp,1.0
39,44733,32.97,Temp,1.0
39,44734,32.97,Temp,1.0
39,44735,32.99,Temp,1.0
39,44736,32.97,Temp,1.0
39,44737,32.95,Temp,1.0
39,44738,32.97,Temp,1.0
39,44739,32.97,Temp,1.0
39,44740,32.97,Temp,1.0
39,44741,32.99,Temp,1.0
39,44742,32.99,Temp,1.0
39,44743,32.99,Temp,1.0
39,44744,32.99,Temp,1.0
39,44745,32.99,Temp,1.0
39,44746,32.99,Temp,1.0
39,44747,33.0,Temp,1.0
39,44748,32.99,Temp,1.0
39,44749,33.0,Temp,1.0
39,44750,33.0,Temp,1.0
39,44751,33.0,Temp,1.0
39,44752,33.0,Temp,1.0
39,44753,33.0,Temp,1.0
39,44754,33.03,Temp,1.0
39,44755,33.05,Temp,1.0
39,44756,33.03,Temp,1.0
39,44757,33.03,Temp,1.0
39,44758,33.0,Temp,1.0
39,44759,33.0,Temp,1.0
39,44760,33.0,Temp,1.0
39,44761,33.03,Temp,1.0
39,44762,33.03,Temp,1.0
39,44763,33.03,Temp,1.0
39,44764,32.99,Temp,1.0
39,44765,33.03,Temp,1.0
39,44766,33.05,Temp,1.0
39,44767,33.03,Temp,1.0
39,44768,33.0,Temp,1.0
39,44769,33.03,Temp,1.0
39,44770,33.03,Temp,1.0
39,44771,33.03,Temp,1.0
39,44772,33.0,Temp,1.0
39,44773,33.0,Temp,1.0
39,44774,33.0,Temp,1.0
39,44775,33.0,Temp,1.0
39,44776,33.0,Temp,1.0
39,44777,33.0,Temp,1.0
39,44778,33.0,Temp,1.0
39,44779,33.0,Temp,1.0
39,44780,33.0,Temp,1.0
39,44781,33.0,Temp,1.0
39,44782,33.03,Temp,1.0
39,44783,33.0,Temp,1.0
39,44784,32.99,Temp,1.0
39,44785,33.0,Temp,1.0
39,44786,33.03,Temp,1.0
39,44787,32.99,Temp,1.0
39,44788,32.99,Temp,1.0
39,44789,32.99,Temp,1.0
39,44790,33.0,Temp,1.0
39,44791,33.0,Temp,1.0
39,44792,32.99,Temp,1.0
39,44793,32.99,Temp,1.0
39,44794,32.97,Temp,1.0
39,44795,32.97,Temp,1.0
39,44796,32.99,Temp,1.0
39,44797,32.97,Temp,1.0
39,44798,32.97,Temp,1.0
39,44799,32.93,Temp,1.0
39,44800,32.95,Temp,1.0
39,44801,32.97,Temp,1.0
39,44802,32.97,Temp,1.0
39,44803,32.93,Temp,1.0
39,44804,32.95,Temp,1.0
39,44805,32.97,Temp,1.0
39,44806,32.95,Temp,1.0
39,44807,32.97,Temp,1.0
39,44808,32.95,Temp,1.0
39,44809,32.97,Temp,1.0
39,44810,32.95,Temp,1.0
39,44811,32.95,Temp,1.0
39,44812,32.95,Temp,1.0
39,44813,32.97,Temp,1.0
39,44814,32.97,Temp,1.0
39,44815,32.95,Temp,1.0
39,44816,32.95,Temp,1.0
39,44817,32.95,Temp,1.0
39,44818,32.95,Temp,1.0
39,44819,32.95,Temp,1.0
39,44820,32.95,Temp,1.0
39,44821,32.95,Temp,1.0
39,44822,32.93,Temp,1.0
39,44823,32.93,Temp,1.0
39,44824,32.95,Temp,1.0
39,44825,32.93,Temp,1.0
39,44826,32.93,Temp,1.0
39,44827,32.93,Temp,1.0
39,44828,32.91,Temp,1.0
39,44829,32.93,Temp,1.0
39,44830,32.91,Temp,1.0
39,44831,32.93,Temp,1.0
39,44832,32.93,Temp,1.0
39,44833,32.91,Temp,1.0
39,44834,32.93,Temp,1.0
39,44835,32.93,Temp,1.0
39,44836,32.93,Temp,1.0
39,44837,32.91,Temp,1.0
39,44838,32.91,Temp,1.0
39,44839,32.89,Temp,1.0
39,44840,32.84,Temp,1.0
39,44841,32.87,Temp,1.0
39,44842,32.91,Temp,1.0
39,44843,32.87,Temp,1.0
39,44844,32.87,Temp,1.0
39,44845,32.87,Temp,1.0
39,44846,32.89,Temp,1.0
39,44847,32.91,Temp,1.0
39,44848,32.89,Temp,1.0
39,44849,32.87,Temp,1.0
39,44850,32.89,Temp,1.0
39,44851,32.87,Temp,1.0
39,44852,32.87,Temp,1.0
39,44853,32.84,Temp,1.0
39,44854,32.84,Temp,1.0
39,44855,32.83,Temp,1.0
39,44856,32.83,Temp,1.0
39,44857,32.84,Temp,1.0
39,44858,32.83,Temp,1.0
39,44859,32.81,Temp,1.0
39,44860,32.83,Temp,1.0
39,44861,32.83,Temp,1.0
39,44862,32.79,Temp,1.0
39,44863,32.77,Temp,1.0
39,44864,32.79,Temp,1.0
39,44865,32.77,Temp,1.0
39,44866,32.75,Temp,1.0
39,44867,32.71,Temp,1.0
39,44868,32.75,Temp,1.0
39,44869,32.75,Temp,1.0
39,44870,32.73,Temp,1.0
39,44871,32.75,Temp,1.0
39,44872,32.75,Temp,1.0
39,44873,32.75,Temp,1.0
39,44874,32.75,Temp,1.0
39,44875,32.77,Temp,1.0
39,44876,32.75,Temp,1.0
39,44877,32.75,Temp,1.0
39,44878,32.75,Temp,1.0
39,44879,32.77,Temp,1.0
39,44880,32.77,Temp,1.0
39,44881,32.79,Temp,1.0
39,44882,32.75,Temp,1.0
39,44883,32.75,Temp,1.0
39,44884,32.75,Temp,1.0
39,44885,32.77,Temp,1.0
39,44886,32.79,Temp,1.0
39,44887,32.77,Temp,1.0
39,44888,32.75,Temp,1.0
39,44889,32.75,Temp,1.0
39,44890,32.73,Temp,1.0
39,44891,32.77,Temp,1.0
39,44892,32.79,Temp,1.0
39,44893,32.75,Temp,1.0
39,44894,32.77,Temp,1.0
39,44895,32.75,Temp,1.0
39,44896,32.77,Temp,1.0
39,44897,32.79,Temp,1.0
39,44898,32.77,Temp,1.0
39,44899,32.77,Temp,1.0
39,44900,32.75,Temp,1.0
39,44901,32.75,Temp,1.0
39,44902,32.75,Temp,1.0
39,44903,32.77,Temp,1.0
39,44904,32.75,Temp,1.0
39,44905,32.73,Temp,1.0
39,44906,32.75,Temp,1.0
39,44907,32.77,Temp,1.0
39,44908,32.79,Temp,1.0
39,44909,32.77,Temp,1.0
39,44910,32.75,Temp,1.0
39,44911,32.75,Temp,1.0
39,44912,32.77,Temp,1.0
39,44913,32.75,Temp,1.0
39,44914,32.79,Temp,1.0
39,44915,32.77,Temp,1.0
39,44916,32.77,Temp,1.0
39,44917,32.77,Temp,1.0
39,44918,32.75,Temp,1.0
39,44919,32.79,Temp,1.0
39,44920,32.75,Temp,1.0
39,44921,32.75,Temp,1.0
39,44922,32.77,Temp,1.0
39,44923,32.73,Temp,1.0
39,44924,32.79,Temp,1.0
39,44925,32.77,Temp,1.0
39,44926,32.75,Temp,1.0
39,44927,32.77,Temp,1.0
39,44928,32.75,Temp,1.0
39,44929,32.79,Temp,1.0
39,44930,32.75,Temp,1.0
39,44931,32.79,Temp,1.0
39,44932,32.79,Temp,1.0
39,44933,32.79,Temp,1.0
39,44934,32.75,Temp,1.0
39,44935,32.73,Temp,1.0
39,44936,32.73,Temp,1.0
39,44937,32.73,Temp,1.0
39,44938,32.73,Temp,1.0
39,44939,32.71,Temp,1.0
39,44940,32.73,Temp,1.0
39,44941,32.73,Temp,1.0
39,44942,32.73,Temp,1.0
39,44943,32.71,Temp,1.0
39,44944,32.73,Temp,1.0
39,44945,32.73,Temp,1.0
39,44946,32.75,Temp,1.0
39,44947,32.75,Temp,1.0
39,44948,32.71,Temp,1.0
39,44949,32.66,Temp,1.0
39,44950,32.63,Temp,1.0
39,44951,32.63,Temp,1.0
39,44952,32.59,Temp,1.0
39,44953,32.61,Temp,1.0
39,44954,32.65,Temp,1.0
39,44955,32.65,Temp,1.0
39,44956,32.65,Temp,1.0
39,44957,32.65,Temp,1.0
39,44958,32.66,Temp,1.0
39,44959,32.65,Temp,1.0
39,44960,32.68,Temp,1.0
39,44961,32.66,Temp,1.0
39,44962,32.66,Temp,1.0
39,44963,32.68,Temp,1.0
39,44964,32.71,Temp,1.0
39,44965,32.71,Temp,1.0
39,44966,32.71,Temp,1.0
39,44967,32.71,Temp,1.0
39,44968,32.71,Temp,1.0
39,44969,32.73,Temp,1.0
39,44970,32.73,Temp,1.0
39,44971,32.71,Temp,1.0
39,44972,32.75,Temp,1.0
39,44973,32.71,Temp,1.0
39,44974,32.71,Temp,1.0
39,44975,32.68,Temp,1.0
39,44976,32.68,Temp,1.0
39,44977,32.65,Temp,1.0
39,44978,32.66,Temp,1.0
39,44979,32.68,Temp,1.0
39,44980,32.68,Temp,1.0
39,44981,32.66,Temp,1.0
39,44982,32.68,Temp,1.0
39,44983,32.66,Temp,1.0
39,44984,32.68,Temp,1.0
39,44985,32.66,Temp,1.0
39,44986,32.68,Temp,1.0
39,44987,32.65,Temp,1.0
39,44988,32.65,Temp,1.0
39,44989,32.65,Temp,1.0
39,44990,32.65,Temp,1.0
39,44991,32.61,Temp,1.0
39,44992,32.63,Temp,1.0
39,44993,32.65,Temp,1.0
39,44994,32.63,Temp,1.0
39,44995,32.63,Temp,1.0
39,44996,32.61,Temp,1.0
39,44997,32.61,Temp,1.0
39,44998,32.61,Temp,1.0
39,44999,32.61,Temp,1.0
39,45000,32.59,Temp,1.0
39,45001,32.59,Temp,1.0
39,45002,32.61,Temp,1.0
39,45003,32.59,Temp,1.0
39,45004,32.59,Temp,1.0
39,45005,32.61,Temp,1.0
39,45006,32.61,Temp,1.0
39,45007,32.59,Temp,1.0
39,45008,32.57,Temp,1.0
39,45009,32.59,Temp,1.0
39,45010,32.57,Temp,1.0
39,45011,32.57,Temp,1.0
39,45012,32.59,Temp,1.0
39,45013,32.57,Temp,1.0
39,45014,32.57,Temp,1.0
39,45015,32.59,Temp,1.0
39,45016,32.59,Temp,1.0
39,45017,32.57,Temp,1.0
39,45018,32.57,Temp,1.0
39,45019,32.59,Temp,1.0
39,45020,32.59,Temp,1.0
39,45021,32.59,Temp,1.0
39,45022,32.59,Temp,1.0
39,45023,32.59,Temp,1.0
39,45024,32.57,Temp,1.0
39,45025,32.57,Temp,1.0
39,45026,32.59,Temp,1.0
39,45027,32.57,Temp,1.0
39,45028,32.57,Temp,1.0
39,45029,32.59,Temp,1.0
39,45030,32.57,Temp,1.0
39,45031,32.59,Temp,1.0
39,45032,32.57,Temp,1.0
39,45033,32.59,Temp,1.0
39,45034,32.57,Temp,1.0
39,45035,32.59,Temp,1.0
39,45036,32.57,Temp,1.0
39,45037,32.57,Temp,1.0
39,45038,32.55,Temp,1.0
39,45039,32.55,Temp,1.0
39,45040,32.53,Temp,1.0
39,45041,32.53,Temp,1.0
39,45042,32.55,Temp,1.0
39,45043,32.55,Temp,1.0
39,45044,32.55,Temp,1.0
39,45045,32.55,Temp,1.0
39,45046,32.57,Temp,1.0
39,45047,32.55,Temp,1.0
39,45048,32.57,Temp,1.0
39,45049,32.55,Temp,1.0
39,45050,32.57,Temp,1.0
39,45051,32.55,Temp,1.0
39,45052,32.53,Temp,1.0
39,45053,32.55,Temp,1.0
39,45054,32.57,Temp,1.0
39,45055,32.55,Temp,1.0
39,45056,32.57,Temp,1.0
39,45057,32.55,Temp,1.0
39,45058,32.53,Temp,1.0
39,45059,32.55,Temp,1.0
39,45060,32.55,Temp,1.0
39,45061,32.57,Temp,1.0
39,45062,32.57,Temp,1.0
39,45063,32.5,Temp,1.0
39,45064,32.55,Temp,1.0
39,45065,32.53,Temp,1.0
39,45066,32.55,Temp,1.0
39,45067,32.55,Temp,1.0
39,45068,32.53,Temp,1.0
39,45069,32.53,Temp,1.0
39,45070,32.57,Temp,1.0
39,45071,32.57,Temp,1.0
39,45072,32.53,Temp,1.0
39,45073,32.53,Temp,1.0
39,45074,32.53,Temp,1.0
39,45075,32.53,Temp,1.0
39,45076,32.53,Temp,1.0
39,45077,32.53,Temp,1.0
39,45078,32.53,Temp,1.0
39,45079,32.55,Temp,1.0
39,45080,32.55,Temp,1.0
39,45081,32.55,Temp,1.0
39,45082,32.57,Temp,1.0
39,45083,32.57,Temp,1.0
39,45084,32.57,Temp,1.0
39,45085,32.55,Temp,1.0
39,45086,32.57,Temp,1.0
39,45087,32.57,Temp,1.0
39,45088,32.61,Temp,1.0
39,45089,32.59,Temp,1.0
39,45090,32.57,Temp,1.0
39,45091,32.59,Temp,1.0
39,45092,32.59,Temp,1.0
39,45093,32.61,Temp,1.0
39,45094,32.63,Temp,1.0
39,45095,32.61,Temp,1.0
39,45096,32.61,Temp,1.0
39,45097,32.63,Temp,1.0
39,45098,32.59,Temp,1.0
39,45099,32.63,Temp,1.0
39,45100,32.61,Temp,1.0
39,45101,32.63,Temp,1.0
39,45102,32.63,Temp,1.0
39,45103,32.61,Temp,1.0
39,45104,32.63,Temp,1.0
39,45105,32.61,Temp,1.0
39,45106,32.61,Temp,1.0
39,45107,32.59,Temp,1.0
39,45108,32.65,Temp,1.0
39,45109,32.63,Temp,1.0
39,45110,32.63,Temp,1.0
39,45111,32.63,Temp,1.0
39,45112,32.65,Temp,1.0
39,45113,32.65,Temp,1.0
39,45114,32.65,Temp,1.0
39,45115,32.65,Temp,1.0
39,45116,32.65,Temp,1.0
39,45117,32.66,Temp,1.0
39,45118,32.68,Temp,1.0
39,45119,32.68,Temp,1.0
39,45120,32.68,Temp,1.0
39,45121,32.71,Temp,1.0
39,45122,32.71,Temp,1.0
39,45123,32.71,Temp,1.0
39,45124,32.71,Temp,1.0
39,45125,32.71,Temp,1.0
39,45126,32.71,Temp,1.0
39,45127,32.73,Temp,1.0
39,45128,32.71,Temp,1.0
39,45129,32.68,Temp,1.0
39,45130,32.68,Temp,1.0
39,45131,32.68,Temp,1.0
39,45132,32.71,Temp,1.0
39,45133,32.73,Temp,1.0
39,45134,32.71,Temp,1.0
39,45135,32.71,Temp,1.0
39,45136,32.73,Temp,1.0
39,45137,32.75,Temp,1.0
39,45138,32.75,Temp,1.0
39,45139,32.75,Temp,1.0
39,45140,32.75,Temp,1.0
39,45141,32.75,Temp,1.0
39,45142,32.75,Temp,1.0
39,45143,32.71,Temp,1.0
39,45144,32.71,Temp,1.0
39,45145,32.75,Temp,1.0
39,45146,32.73,Temp,1.0
39,45147,32.77,Temp,1.0
39,45148,32.77,Temp,1.0
39,45149,32.75,Temp,1.0
39,45150,32.77,Temp,1.0
39,45151,32.79,Temp,1.0
39,45152,32.77,Temp,1.0
39,45153,32.79,Temp,1.0
39,45154,32.81,Temp,1.0
39,45155,32.81,Temp,1.0
39,45156,32.81,Temp,1.0
39,45157,32.83,Temp,1.0
39,45158,32.83,Temp,1.0
39,45159,32.83,Temp,1.0
39,45160,32.84,Temp,1.0
39,45161,32.87,Temp,1.0
39,45162,32.84,Temp,1.0
39,45163,32.84,Temp,1.0
39,45164,32.84,Temp,1.0
39,45165,32.87,Temp,1.0
39,45166,32.87,Temp,1.0
39,45167,32.84,Temp,1.0
39,45168,32.87,Temp,1.0
39,45169,32.89,Temp,1.0
39,45170,32.87,Temp,1.0
39,45171,32.89,Temp,1.0
39,45172,32.91,Temp,1.0
39,45173,32.89,Temp,1.0
39,45174,32.89,Temp,1.0
39,45175,32.89,Temp,1.0
39,45176,32.89,Temp,1.0
39,45177,32.89,Temp,1.0
39,45178,32.89,Temp,1.0
39,45179,32.91,Temp,1.0
39,45180,32.89,Temp,1.0
39,45181,32.91,Temp,1.0
39,45182,32.89,Temp,1.0
39,45183,32.91,Temp,1.0
39,45184,32.93,Temp,1.0
39,45185,32.91,Temp,1.0
39,45186,32.87,Temp,1.0
39,45187,32.84,Temp,1.0
39,45188,32.87,Temp,1.0
39,45189,32.89,Temp,1.0
39,45190,32.87,Temp,1.0
39,45191,32.84,Temp,1.0
39,45192,32.84,Temp,1.0
39,45193,32.87,Temp,1.0
39,45194,32.87,Temp,1.0
39,45195,32.89,Temp,1.0
39,45196,32.89,Temp,1.0
39,45197,32.89,Temp,1.0
39,45198,32.89,Temp,1.0
39,45199,32.84,Temp,1.0
39,45200,32.83,Temp,1.0
39,45201,32.77,Temp,1.0
39,45202,32.75,Temp,1.0
39,45203,32.81,Temp,1.0
39,45204,32.84,Temp,1.0
39,45205,32.87,Temp,1.0
39,45206,32.84,Temp,1.0
39,45207,32.87,Temp,1.0
39,45208,32.84,Temp,1.0
39,45209,32.84,Temp,1.0
39,45210,32.84,Temp,1.0
39,45211,32.83,Temp,1.0
39,45212,32.84,Temp,1.0
39,45213,32.84,Temp,1.0
39,45214,32.87,Temp,1.0
39,45215,32.84,Temp,1.0
39,45216,32.84,Temp,1.0
39,45217,32.84,Temp,1.0
39,45218,32.87,Temp,1.0
39,45219,32.87,Temp,1.0
39,45220,32.87,Temp,1.0
39,45221,32.84,Temp,1.0
39,45222,32.87,Temp,1.0
39,45223,32.84,Temp,1.0
39,45224,32.87,Temp,1.0
39,45225,32.89,Temp,1.0
39,45226,32.87,Temp,1.0
39,45227,32.89,Temp,1.0
39,45228,32.89,Temp,1.0
39,45229,32.87,Temp,1.0
39,45230,32.89,Temp,1.0
39,45231,32.89,Temp,1.0
39,45232,32.89,Temp,1.0
39,45233,32.91,Temp,1.0
39,45234,32.89,Temp,1.0
39,45235,32.93,Temp,1.0
39,45236,32.91,Temp,1.0
39,45237,32.93,Temp,1.0
39,45238,32.89,Temp,1.0
39,45239,32.91,Temp,1.0
39,45240,32.95,Temp,1.0
39,45241,32.93,Temp,1.0
39,45242,32.95,Temp,1.0
39,45243,32.97,Temp,1.0
39,45244,32.95,Temp,1.0
39,45245,32.95,Temp,1.0
39,45246,32.97,Temp,1.0
39,45247,32.97,Temp,1.0
39,45248,32.97,Temp,1.0
39,45249,32.97,Temp,1.0
39,45250,32.97,Temp,1.0
39,45251,32.99,Temp,1.0
39,45252,33.0,Temp,1.0
39,45253,32.99,Temp,1.0
39,45254,33.0,Temp,1.0
39,45255,33.03,Temp,1.0
39,45256,32.99,Temp,1.0
39,45257,33.0,Temp,1.0
39,45258,33.0,Temp,1.0
39,45259,33.0,Temp,1.0
39,45260,32.99,Temp,1.0
39,45261,33.03,Temp,1.0
39,45262,33.0,Temp,1.0
39,45263,33.03,Temp,1.0
39,45264,32.97,Temp,1.0
39,45265,33.0,Temp,1.0
39,45266,33.0,Temp,1.0
39,45267,33.0,Temp,1.0
39,45268,33.03,Temp,1.0
39,45269,33.0,Temp,1.0
39,45270,33.0,Temp,1.0
39,45271,33.03,Temp,1.0
39,45272,33.0,Temp,1.0
39,45273,33.03,Temp,1.0
39,45274,33.0,Temp,1.0
39,45275,33.05,Temp,1.0
39,45276,33.03,Temp,1.0
39,45277,33.0,Temp,1.0
39,45278,33.03,Temp,1.0
39,45279,33.03,Temp,1.0
39,45280,33.03,Temp,1.0
39,45281,33.05,Temp,1.0
39,45282,33.03,Temp,1.0
39,45283,33.0,Temp,1.0
39,45284,33.03,Temp,1.0
39,45285,33.05,Temp,1.0
39,45286,33.05,Temp,1.0
39,45287,33.03,Temp,1.0
39,45288,33.03,Temp,1.0
39,45289,33.03,Temp,1.0
39,45290,33.03,Temp,1.0
39,45291,33.03,Temp,1.0
39,45292,33.03,Temp,1.0
39,45293,32.99,Temp,1.0
39,45294,33.0,Temp,1.0
39,45295,33.0,Temp,1.0
39,45296,33.0,Temp,1.0
39,45297,32.99,Temp,1.0
39,45298,33.03,Temp,1.0
39,45299,32.99,Temp,1.0
39,45300,32.99,Temp,1.0
39,45301,32.99,Temp,1.0
39,45302,33.03,Temp,1.0
39,45303,32.99,Temp,1.0
39,45304,32.99,Temp,1.0
39,45305,33.0,Temp,1.0
39,45306,33.0,Temp,1.0
39,45307,32.99,Temp,1.0
39,45308,32.99,Temp,1.0
39,45309,33.0,Temp,1.0
39,45310,33.03,Temp,1.0
39,45311,32.99,Temp,1.0
39,45312,33.0,Temp,1.0
39,45313,32.99,Temp,1.0
39,45314,32.97,Temp,1.0
39,45315,32.95,Temp,1.0
39,45316,32.95,Temp,1.0
39,45317,32.95,Temp,1.0
39,45318,32.97,Temp,1.0
39,45319,32.95,Temp,1.0
39,45320,32.95,Temp,1.0
39,45321,32.93,Temp,1.0
39,45322,32.91,Temp,1.0
39,45323,32.93,Temp,1.0
39,45324,32.93,Temp,1.0
39,45325,32.93,Temp,1.0
39,45326,32.91,Temp,1.0
39,45327,32.91,Temp,1.0
39,45328,32.89,Temp,1.0
39,45329,32.89,Temp,1.0
39,45330,32.91,Temp,1.0
39,45331,32.89,Temp,1.0
39,45332,32.93,Temp,1.0
39,45333,32.93,Temp,1.0
39,45334,32.95,Temp,1.0
39,45335,32.89,Temp,1.0
39,45336,32.87,Temp,1.0
39,45337,32.91,Temp,1.0
39,45338,32.89,Temp,1.0
39,45339,32.89,Temp,1.0
39,45340,32.91,Temp,1.0
39,45341,32.89,Temp,1.0
39,45342,32.89,Temp,1.0
39,45343,32.87,Temp,1.0
39,45344,32.87,Temp,1.0
39,45345,32.91,Temp,1.0
39,45346,32.91,Temp,1.0
39,45347,32.91,Temp,1.0
39,45348,32.91,Temp,1.0
39,45349,32.91,Temp,1.0
39,45350,32.91,Temp,1.0
39,45351,32.91,Temp,1.0
39,45352,32.89,Temp,1.0
39,45353,32.91,Temp,1.0
39,45354,32.89,Temp,1.0
39,45355,32.91,Temp,1.0
39,45356,32.89,Temp,1.0
39,45357,32.91,Temp,1.0
39,45358,32.95,Temp,1.0
39,45359,32.91,Temp,1.0
39,45360,32.91,Temp,1.0
39,45361,32.89,Temp,1.0
39,45362,32.93,Temp,1.0
39,45363,32.89,Temp,1.0
39,45364,32.91,Temp,1.0
39,45365,32.93,Temp,1.0
39,45366,32.93,Temp,1.0
39,45367,32.91,Temp,1.0
39,45368,32.91,Temp,1.0
39,45369,32.91,Temp,1.0
39,45370,32.91,Temp,1.0
39,45371,32.91,Temp,1.0
39,45372,32.91,Temp,1.0
39,45373,32.93,Temp,1.0
39,45374,32.95,Temp,1.0
39,45375,32.95,Temp,1.0
39,45376,32.93,Temp,1.0
39,45377,32.93,Temp,1.0
39,45378,32.95,Temp,1.0
39,45379,32.93,Temp,1.0
39,45380,32.93,Temp,1.0
39,45381,32.93,Temp,1.0
39,45382,32.91,Temp,1.0
39,45383,32.95,Temp,1.0
39,45384,32.91,Temp,1.0
39,45385,32.93,Temp,1.0
39,59980,34.43,Temp,1.0
39,59981,34.43,Temp,1.0
39,59982,34.43,Temp,1.0
39,59983,34.45,Temp,1.0
39,59984,34.45,Temp,1.0
39,59985,34.47,Temp,1.0
39,59986,34.47,Temp,1.0
39,59987,34.47,Temp,1.0
39,59988,34.47,Temp,1.0
39,59989,34.47,Temp,1.0
39,59990,34.45,Temp,1.0
39,59991,34.49,Temp,1.0
39,59992,34.49,Temp,1.0
39,59993,34.5,Temp,1.0
39,59994,34.49,Temp,1.0
39,59995,34.49,Temp,1.0
39,59996,34.49,Temp,1.0
39,59997,34.5,Temp,1.0
39,59998,34.5,Temp,1.0
39,59999,34.5,Temp,1.0
39,60000,34.5,Temp,1.0
39,60001,34.53,Temp,1.0
39,60002,34.5,Temp,1.0
39,60003,34.55,Temp,1.0
39,60004,34.55,Temp,1.0
39,60005,34.53,Temp,1.0
39,60006,34.57,Temp,1.0
39,60007,34.59,Temp,1.0
39,60008,34.59,Temp,1.0
39,60009,34.57,Temp,1.0
39,60010,34.59,Temp,1.0
39,60011,34.61,Temp,1.0
39,60012,34.59,Temp,1.0
39,60013,34.59,Temp,1.0
39,60014,34.61,Temp,1.0
39,60015,34.59,Temp,1.0
39,60016,34.61,Temp,1.0
39,60017,34.59,Temp,1.0
39,60018,34.61,Temp,1.0
39,60019,34.61,Temp,1.0
39,60020,34.63,Temp,1.0
39,60021,34.63,Temp,1.0
39,60022,34.61,Temp,1.0
39,60023,34.61,Temp,1.0
39,60024,34.61,Temp,1.0
39,60025,34.63,Temp,1.0
39,60026,34.63,Temp,1.0
39,60027,34.65,Temp,1.0
39,60028,34.63,Temp,1.0
39,60029,34.63,Temp,1.0
39,60030,34.63,Temp,1.0
39,60031,34.65,Temp,1.0
39,60032,34.65,Temp,1.0
39,60033,34.65,Temp,1.0
39,60034,34.63,Temp,1.0
39,60035,34.65,Temp,1.0
39,60036,34.65,Temp,1.0
39,60037,34.65,Temp,1.0
39,60038,34.63,Temp,1.0
39,60039,34.65,Temp,1.0
39,60040,34.66,Temp,1.0
39,60041,34.65,Temp,1.0
39,60042,34.65,Temp,1.0
39,60043,34.65,Temp,1.0
39,60044,34.65,Temp,1.0
39,60045,34.66,Temp,1.0
39,60046,34.66,Temp,1.0
39,60047,34.66,Temp,1.0
39,60048,34.66,Temp,1.0
39,60049,34.68,Temp,1.0
39,60050,34.71,Temp,1.0
39,60051,34.68,Temp,1.0
39,60052,34.66,Temp,1.0
39,60053,34.68,Temp,1.0
39,60054,34.65,Temp,1.0
39,60055,34.68,Temp,1.0
39,60056,34.68,Temp,1.0
39,60057,34.66,Temp,1.0
39,60058,34.68,Temp,1.0
39,60059,34.66,Temp,1.0
39,60060,34.68,Temp,1.0
39,60061,34.68,Temp,1.0
39,60062,34.68,Temp,1.0
39,60063,34.68,Temp,1.0
39,60064,34.71,Temp,1.0
39,60065,34.68,Temp,1.0
39,60066,34.68,Temp,1.0
39,60067,34.71,Temp,1.0
39,60068,34.71,Temp,1.0
39,60069,34.71,Temp,1.0
39,60070,34.71,Temp,1.0
39,60071,34.73,Temp,1.0
39,60072,34.73,Temp,1.0
39,60073,34.75,Temp,1.0
39,60074,34.73,Temp,1.0
39,60075,34.75,Temp,1.0
39,60076,34.73,Temp,1.0
39,60077,34.73,Temp,1.0
39,60078,34.77,Temp,1.0
39,60079,34.75,Temp,1.0
39,60080,34.73,Temp,1.0
39,60081,34.75,Temp,1.0
